Year,Month,Day,Hour,Minute,Temperature daily mean [2 m above gnd],Relative Humidity daily mean [2 m above gnd],Mean Sea Level Pressure daily mean [MSL],Total Precipitation (low resolution) daily sum [sfc],Total Cloud Cover daily mean [sfc],High Cloud Cover daily mean [high cld lay],Medium Cloud Cover daily mean [mid cld lay],Low Cloud Cover daily mean [low cld lay],Sunshine Duration daily sum [sfc],Shortwave Radiation daily sum [sfc],Wind Speed daily mean [10 m above gnd],Wind Direction daily mean [10 m above gnd],Wind Speed daily mean [80 m above gnd],Wind Direction daily mean [80 m above gnd],Wind Speed daily mean [900 mb],Wind Direction daily mean [900 mb],Wind Gust daily mean [sfc],Temperature daily max [2 m above gnd],Temperature daily min [2 m above gnd],Relative Humidity daily max [2 m above gnd],Relative Humidity daily min [2 m above gnd],Mean Sea Level Pressure daily max [MSL],Mean Sea Level Pressure daily min [MSL],Total Cloud Cover daily max [sfc],Total Cloud Cover daily min [sfc],High Cloud Cover daily max [high cld lay],High Cloud Cover daily min [high cld lay],Medium Cloud Cover daily max [mid cld lay],Medium Cloud Cover daily min [mid cld lay],Low Cloud Cover daily max [low cld lay],Low Cloud Cover daily min [low cld lay],Wind Speed daily max [10 m above gnd],Wind Speed daily min [10 m above gnd],Wind Speed daily max [80 m above gnd],Wind Speed daily min [80 m above gnd],Wind Speed daily max [900 mb],Wind Speed daily min [900 mb],Wind Gust daily max [sfc],Wind Gust daily min [sfc]
2000,3,14,0,0,24.71,79.29,1007.89,6.90,64.32,47.29,63.71,34.00,147.05,2749.21,4.35,342.40,6.36,340.32,17.65,318.86,12.73,26.21,22.93,85.00,73.00,1009.80,1005.00,100.00,0.00,100.00,0.00,100.00,0.00,96.00,0.00,5.82,3.06,7.81,5.08,23.90,10.66,16.33,8.05
2000,3,15,0,0,23.76,87.75,1009.57,14.00,95.96,81.08,95.96,31.04,50.43,1711.47,3.75,323.25,5.32,320.55,20.13,301.42,12.23,25.05,22.03,95.00,81.00,1012.40,1007.50,100.00,53.00,100.00,0.00,100.00,53.00,100.00,0.00,5.10,2.61,7.17,3.67,23.05,16.52,15.43,8.50
2000,3,16,0,0,24.12,82.88,1009.51,2.60,90.29,53.38,90.04,37.83,121.91,4442.88,5.03,256.24,6.78,225.67,21.47,315.36,14.47,27.86,21.14,95.00,66.00,1011.90,1006.70,100.00,9.00,100.00,2.00,100.00,3.00,100.00,0.00,7.12,3.68,8.56,4.57,26.45,13.89,17.22,10.96
2000,3,17,0,0,23.96,82.46,1009.51,1.20,46.94,1.71,32.42,36.17,244.17,3691.72,4.87,324.06,6.57,322.03,18.82,312.37,13.39,26.21,21.99,91.00,75.00,1012.20,1006.60,100.00,0.00,29.00,0.00,100.00,0.00,100.00,0.00,7.32,3.04,7.81,4.97,26.34,9.35,16.33,9.62
2000,3,18,0,0,24.53,78.33,1008.39,1.50,44.29,7.46,41.29,22.75,385.15,4863.85,3.29,331.30,4.76,326.95,13.29,321.64,10.63,28.19,21.39,90.00,62.00,1010.60,1005.20,100.00,0.00,65.00,0.00,100.00,0.00,82.00,0.00,6.44,1.18,6.06,3.35,20.90,5.96,13.87,5.37
2000,3,19,0,0,24.59,79.75,1008.23,5.00,55.29,11.00,37.33,53.79,191.25,3283.21,2.15,204.06,4.28,235.84,8.80,330.96,7.24,27.01,22.65,90.00,67.00,1010.10,1005.20,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,4.09,0.34,5.75,2.63,13.62,4.10,10.51,4.92
2000,3,20,0,0,23.94,84.58,1008.86,7.60,77.29,0.33,74.08,45.50,81.12,2050.56,2.29,207.66,4.00,176.85,10.12,317.36,7.40,25.75,22.16,92.00,78.00,1010.60,1006.30,100.00,0.00,5.00,0.00,100.00,0.00,98.00,0.00,3.22,1.09,5.83,2.45,11.87,7.34,10.74,4.92
2000,3,21,0,0,23.73,87.33,1010.18,2.80,60.50,25.38,58.04,29.92,148.84,2972.60,1.94,226.03,3.30,203.88,10.29,290.79,6.20,26.92,21.56,98.00,71.00,1012.30,1007.50,100.00,6.00,100.00,0.00,100.00,0.00,94.00,0.00,2.87,1.39,5.46,1.64,11.63,6.01,9.17,3.13
2000,3,22,0,0,24.37,82.67,1010.67,3.80,64.77,20.12,54.00,40.75,232.08,3588.48,1.67,119.89,2.80,103.13,5.15,159.10,4.10,27.52,21.81,99.00,65.00,1013.30,1007.10,100.00,9.00,100.00,0.00,100.00,1.00,100.00,0.00,4.95,0.42,5.27,0.59,9.93,3.38,8.72,0.89
2000,3,23,0,0,24.36,83.00,1008.86,1.40,86.96,83.71,84.71,24.21,32.17,2459.07,1.33,158.81,1.85,117.73,3.22,75.43,2.49,27.18,22.92,92.00,70.00,1011.40,1005.90,100.00,30.00,100.00,36.00,100.00,10.00,82.00,0.00,2.53,0.49,3.07,0.25,5.20,0.46,4.47,0.45
2000,3,24,0,0,24.02,86.71,1010.45,7.80,96.42,81.04,96.42,37.75,24.89,2037.21,1.50,94.63,2.87,74.98,4.88,80.75,4.00,26.62,22.17,98.00,73.00,1013.70,1008.40,100.00,77.00,100.00,0.00,100.00,77.00,100.00,0.00,3.45,0.11,4.85,0.44,9.96,0.71,7.83,0.89
2000,3,25,0,0,24.13,83.92,1012.28,4.40,50.96,31.83,36.96,35.17,233.30,3845.69,2.45,171.77,3.92,165.11,8.22,129.97,7.14,26.63,21.84,98.00,69.00,1014.80,1008.50,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,4.36,0.98,5.36,1.82,15.01,0.57,11.18,1.12
2000,3,26,0,0,25.95,71.67,1009.96,0.00,16.77,0.33,2.08,16.67,541.03,6602.91,1.42,148.23,3.49,160.33,2.81,144.12,4.89,29.69,21.72,92.00,55.00,1013.50,1006.10,100.00,0.00,7.00,0.00,10.00,0.00,100.00,0.00,2.31,0.86,7.56,0.52,8.43,0.34,8.72,1.57
2000,3,27,0,0,26.35,67.75,1008.29,1.90,36.91,21.79,18.67,33.50,495.18,4943.95,3.68,249.26,5.67,246.88,9.46,233.44,8.33,28.98,24.07,80.00,58.00,1011.20,1004.20,100.00,0.00,100.00,0.00,88.00,0.00,100.00,0.00,5.16,2.45,7.64,3.55,12.25,5.23,12.30,4.47
2000,3,28,0,0,24.11,83.25,1011.82,34.40,99.83,55.00,99.83,71.58,0.00,989.68,2.05,86.80,3.43,97.20,8.53,202.57,4.52,25.78,22.44,93.00,69.00,1014.20,1010.00,100.00,96.00,100.00,0.00,100.00,96.00,100.00,0.00,3.33,0.57,6.59,0.20,13.07,2.56,7.61,2.01
2000,3,29,0,0,22.80,91.83,1012.54,6.30,97.04,27.79,91.75,52.42,12.77,1917.06,1.51,141.15,2.18,115.70,7.57,140.78,3.64,24.33,21.45,98.00,83.00,1015.00,1009.80,100.00,73.00,100.00,0.00,100.00,4.00,100.00,3.00,3.45,0.23,4.14,0.64,10.85,3.69,6.71,0.45
2000,3,30,0,0,23.32,84.33,1011.30,0.10,54.88,13.46,46.50,47.54,275.88,4532.77,2.05,183.95,3.50,185.59,6.22,106.82,5.93,26.05,20.89,98.00,71.00,1014.10,1007.40,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,3.71,0.50,5.35,0.44,11.04,1.02,10.07,0.89
2000,3,31,0,0,23.80,81.54,1010.73,5.90,36.54,4.04,34.58,36.54,190.76,2995.74,1.23,229.80,2.45,221.55,2.86,82.84,3.80,26.21,20.91,95.00,68.00,1013.10,1007.60,100.00,0.00,96.00,0.00,100.00,0.00,100.00,0.00,2.70,0.23,5.40,0.88,6.23,0.70,7.61,0.67
2000,4,1,0,0,24.82,74.71,1011.85,2.40,40.92,0.04,25.42,40.25,173.10,3948.93,1.69,137.06,2.75,146.65,5.98,110.50,4.40,28.46,21.56,92.00,55.00,1014.30,1008.30,100.00,0.00,1.00,0.00,94.00,0.00,100.00,0.00,4.31,0.60,5.15,1.07,11.58,2.16,8.28,2.24
2000,4,2,0,0,26.06,64.08,1012.07,0.90,16.89,10.00,12.58,14.46,498.76,5182.47,2.86,179.07,4.76,154.45,10.75,124.44,8.41,29.64,22.02,83.00,48.00,1014.90,1008.00,82.00,0.00,36.00,0.00,82.00,0.00,82.00,0.00,7.01,0.84,7.75,1.79,16.16,7.51,15.21,1.34
2000,4,3,0,0,25.61,67.62,1011.60,4.00,53.31,14.67,46.96,44.50,351.46,4518.53,3.68,121.97,6.39,108.80,15.27,110.00,11.86,27.87,24.21,76.00,59.00,1014.10,1008.00,100.00,0.00,100.00,0.00,100.00,0.00,90.00,0.00,7.55,1.15,9.71,4.42,23.11,8.52,17.45,5.82
2000,4,4,0,0,24.45,82.75,1012.11,19.70,93.96,14.96,89.79,68.12,77.23,2868.47,2.28,100.98,4.65,90.60,9.87,94.12,6.95,27.79,22.27,96.00,64.00,1014.70,1008.80,100.00,10.00,81.00,0.00,100.00,0.00,100.00,0.00,3.76,0.80,5.71,2.79,15.73,4.66,9.62,4.70
2000,4,5,0,0,23.84,87.38,1013.06,10.40,90.92,67.42,90.75,50.38,123.83,2225.89,1.45,123.66,2.99,112.00,6.09,106.87,3.51,25.42,22.27,98.00,77.00,1015.50,1010.00,100.00,10.00,100.00,0.00,100.00,6.00,100.00,0.00,2.66,0.21,6.34,0.82,9.51,1.26,6.93,0.89
2000,4,6,0,0,24.49,81.96,1012.38,2.80,59.42,44.75,49.58,30.25,291.91,3685.49,1.78,132.47,3.04,121.89,6.91,113.41,4.59,27.08,22.15,96.00,67.00,1014.70,1008.70,100.00,10.00,100.00,0.00,100.00,0.00,100.00,0.00,3.40,0.45,3.63,2.36,12.83,3.52,9.17,2.01
2000,4,7,0,0,25.15,76.75,1010.68,3.70,30.99,40.33,23.00,17.67,457.13,4454.45,1.26,114.05,2.38,87.24,4.59,84.34,3.07,28.22,21.91,94.00,61.00,1013.50,1006.90,97.00,0.00,100.00,0.00,97.00,0.00,97.00,0.00,1.94,0.42,5.48,0.70,7.45,2.02,4.25,1.12
2000,4,8,0,0,24.34,82.08,1010.55,4.60,58.96,29.96,54.21,36.33,173.32,2661.10,1.11,79.60,2.54,67.61,2.19,118.96,2.62,25.78,22.53,89.00,76.00,1013.00,1008.40,100.00,1.50,100.00,0.00,100.00,0.00,98.00,0.00,2.31,0.08,5.84,0.25,3.38,1.13,6.93,0.45
2000,4,9,0,0,24.21,82.58,1011.51,2.10,81.92,17.42,65.33,42.17,153.03,3273.42,1.08,142.12,1.66,145.14,1.72,115.99,2.54,26.43,22.03,94.00,71.00,1013.20,1009.30,100.00,0.00,75.00,0.00,100.00,0.00,100.00,0.00,2.35,0.11,4.87,0.20,4.29,0.07,4.70,0.67
2000,4,10,0,0,25.37,75.12,1011.05,0.80,29.52,47.08,16.88,12.46,465.21,4846.05,1.38,214.37,2.48,179.64,5.21,107.66,4.34,28.64,21.62,95.00,59.00,1013.60,1007.10,100.00,0.00,100.00,0.00,100.00,0.00,87.00,0.00,3.51,0.47,4.71,0.88,10.32,2.18,9.17,1.12
2000,4,11,0,0,26.56,66.17,1011.35,0.00,3.76,0.04,0.00,3.75,665.52,6290.52,2.15,167.09,2.76,161.86,6.50,113.67,6.11,29.51,22.92,84.00,52.00,1014.40,1008.00,10.00,0.00,1.00,0.00,0.00,0.00,10.00,0.00,5.10,0.21,5.11,0.34,8.47,5.26,13.65,0.67
2000,4,12,0,0,26.17,65.29,1011.44,0.00,11.13,31.42,0.00,3.00,661.08,5242.99,1.18,235.07,2.25,147.39,3.73,92.73,3.51,29.70,22.50,82.00,50.00,1014.20,1008.40,30.00,0.00,100.00,0.00,0.00,0.00,12.00,0.00,3.10,0.11,3.66,0.31,7.39,1.94,9.84,1.34
2000,4,13,0,0,25.32,70.96,1010.46,0.30,29.05,86.71,6.21,7.58,458.07,4794.43,1.64,241.40,3.00,231.72,3.54,270.46,4.08,28.87,22.50,81.00,53.00,1012.80,1007.10,70.00,10.80,100.00,36.00,70.00,0.00,70.00,0.00,2.96,0.23,7.25,0.12,6.20,0.60,8.95,1.79
2000,4,14,0,0,24.90,75.12,1010.07,2.00,48.80,18.46,45.79,18.62,266.31,3718.42,2.44,88.23,4.52,72.26,4.67,223.67,5.65,28.63,21.62,90.00,57.00,1012.30,1007.60,100.00,6.00,100.00,0.00,100.00,0.00,87.00,0.00,3.24,1.79,7.07,2.06,6.82,2.05,9.84,1.79
2000,4,15,0,0,24.37,82.04,1012.08,3.90,64.06,14.00,63.54,39.00,197.75,3013.54,2.21,246.79,3.51,286.27,6.14,306.55,5.64,26.36,22.91,90.00,76.00,1013.90,1009.90,100.00,1.80,100.00,0.00,100.00,0.00,97.00,0.00,3.59,0.52,5.48,0.94,9.67,2.05,9.62,1.34
2000,4,16,0,0,23.93,85.71,1012.04,4.00,63.04,65.38,62.21,34.42,165.43,2958.36,2.36,316.05,4.19,322.70,12.34,292.90,7.75,26.47,21.84,97.00,72.00,1014.60,1008.80,100.00,3.00,100.00,10.00,100.00,2.00,100.00,0.00,4.34,0.77,5.92,1.66,18.65,8.26,10.07,4.92
2000,4,17,0,0,24.35,82.42,1010.19,3.20,63.16,44.00,59.83,29.08,186.30,2271.28,3.37,240.56,5.49,235.69,15.82,310.24,9.97,26.59,21.79,94.00,71.00,1013.10,1006.30,100.00,0.60,100.00,0.00,100.00,0.00,90.00,0.00,5.67,1.98,7.73,4.13,22.36,9.34,12.53,6.26
2000,4,18,0,0,24.42,83.42,1010.52,13.10,96.12,72.79,93.83,73.33,28.05,1787.12,3.28,220.83,5.27,217.15,14.24,311.55,8.32,25.41,23.34,88.00,80.00,1013.10,1007.70,100.00,24.00,100.00,2.00,100.00,0.00,100.00,0.00,5.24,1.53,7.72,3.28,19.01,6.84,12.08,3.80
2000,4,19,0,0,21.61,85.92,1013.44,18.40,82.67,48.83,58.00,74.62,77.36,2049.67,3.90,136.19,5.15,122.92,14.50,99.29,7.43,23.37,19.30,97.00,76.00,1017.00,1011.10,100.00,18.00,100.00,0.00,100.00,0.00,100.00,18.00,8.54,0.45,12.25,0.80,34.95,2.40,17.00,1.79
2000,4,20,0,0,22.22,72.12,1014.35,0.00,59.00,60.21,51.96,54.17,208.13,4236.40,3.91,138.76,5.37,135.09,12.93,113.84,9.60,25.78,19.36,84.00,57.00,1017.40,1010.00,100.00,0.60,100.00,2.00,100.00,0.00,100.00,0.00,6.28,1.47,6.85,3.39,23.94,5.47,15.43,3.36
2000,4,21,0,0,24.04,65.17,1012.61,0.00,8.48,27.92,0.83,0.04,655.38,6279.84,2.80,139.80,5.14,132.43,7.79,111.96,6.98,27.51,19.61,83.00,51.00,1015.60,1009.00,30.00,0.90,100.00,3.00,5.00,0.00,1.00,0.00,5.14,1.55,7.48,3.14,13.94,4.46,9.84,3.36
2000,4,22,0,0,25.28,65.58,1011.31,0.00,43.74,54.00,29.04,2.21,469.38,5526.90,2.57,128.41,4.71,118.30,7.07,109.10,6.79,28.22,22.09,74.00,54.00,1014.60,1006.90,100.00,0.90,100.00,0.00,100.00,0.00,10.00,0.00,4.60,1.53,6.47,2.76,9.54,4.05,8.50,3.36
2000,4,23,0,0,25.74,69.08,1011.25,2.80,29.32,47.29,17.54,21.58,394.42,4425.97,2.31,120.33,3.96,105.56,8.84,105.98,6.47,29.05,22.31,85.00,53.00,1014.00,1007.50,92.00,0.60,100.00,2.00,92.00,0.00,92.00,0.00,5.40,0.73,6.30,2.54,14.13,4.48,11.41,3.58
2000,4,24,0,0,25.30,72.71,1011.13,0.40,38.87,52.17,34.46,10.83,194.60,3504.82,1.62,114.60,3.46,147.10,4.33,72.00,4.31,27.34,22.60,81.00,65.00,1013.60,1007.60,100.00,0.60,100.00,2.00,100.00,0.00,78.00,0.00,2.95,0.60,7.27,0.82,7.34,0.86,9.40,0.45
2000,4,25,0,0,24.65,80.67,1011.09,2.20,54.30,56.04,42.38,45.75,114.27,3388.23,2.86,307.96,4.66,336.67,11.03,312.12,7.47,26.55,23.10,87.00,74.00,1013.50,1007.70,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,3.77,1.92,7.00,2.42,14.08,7.85,10.74,3.80
2000,4,26,0,0,24.83,78.71,1010.65,3.20,28.72,14.54,25.08,24.92,343.56,4117.14,3.78,265.54,5.35,263.61,13.80,311.79,10.49,27.67,22.07,91.00,65.00,1012.80,1007.70,88.00,0.00,75.00,0.00,88.00,0.00,88.00,0.00,5.66,2.33,6.24,3.54,19.54,7.83,14.09,6.26
2000,4,27,0,0,24.44,81.62,1011.91,2.60,68.54,55.33,41.79,52.71,91.69,2838.21,3.10,258.73,4.48,291.22,11.19,309.98,8.16,26.21,22.73,89.00,76.00,1014.70,1009.00,100.00,18.00,100.00,9.00,100.00,0.00,100.00,0.00,5.06,1.76,6.40,3.12,14.84,9.20,10.51,5.59
2000,4,28,0,0,23.61,87.79,1013.30,5.10,62.95,34.25,55.58,36.62,139.25,2260.60,1.94,243.86,3.22,216.68,8.24,260.75,5.60,25.05,22.09,97.00,83.00,1015.60,1011.00,100.00,2.00,100.00,0.00,100.00,0.00,100.00,0.00,3.13,1.07,5.44,0.88,13.04,0.22,10.74,2.24
2000,4,29,0,0,22.91,92.79,1013.90,3.30,81.00,39.71,49.67,60.67,61.28,2339.81,1.18,145.32,1.82,127.16,3.80,113.78,2.77,24.86,21.30,99.00,78.00,1016.40,1010.80,100.00,4.00,100.00,0.00,100.00,0.00,100.00,0.00,2.43,0.31,2.76,0.65,11.22,0.41,5.37,0.67
2000,4,30,0,0,24.55,81.12,1011.90,0.40,53.23,9.50,5.54,52.42,311.41,4439.32,1.97,196.88,3.35,199.33,5.18,110.53,4.54,29.12,21.32,99.00,56.00,1014.90,1008.10,100.00,3.60,82.00,0.00,78.00,0.00,100.00,0.00,3.93,0.50,7.02,0.82,7.31,3.55,8.50,1.34
2000,5,1,0,0,24.31,82.58,1010.94,5.90,49.60,33.62,43.04,47.67,205.91,3019.77,3.01,208.77,5.15,237.66,10.48,324.35,8.71,26.19,22.78,90.00,74.00,1014.00,1007.10,96.00,0.00,100.00,0.00,96.00,0.00,96.00,0.00,4.60,2.02,6.65,3.51,13.42,7.81,11.18,4.03
2000,5,2,0,0,24.73,78.83,1010.25,3.80,39.04,38.46,30.92,32.92,375.21,4009.45,3.79,203.09,5.88,230.37,12.79,309.31,10.34,27.67,22.24,90.00,64.00,1012.70,1006.40,96.00,1.00,100.00,0.00,96.00,0.00,96.00,0.00,6.23,2.15,6.57,4.59,17.81,8.70,13.87,7.83
2000,5,3,0,0,24.96,76.96,1011.16,4.10,38.62,54.75,27.62,24.04,345.05,3865.27,2.90,171.79,5.10,182.59,9.75,232.49,7.99,28.22,22.07,92.00,61.00,1013.90,1007.50,99.00,0.30,100.00,0.00,99.00,0.00,99.00,0.00,5.05,1.76,6.28,2.67,13.65,5.95,10.51,5.14
2000,5,4,0,0,23.87,86.38,1011.61,8.30,59.85,40.38,58.21,34.79,156.39,2069.25,1.38,169.39,3.42,189.44,4.43,309.73,4.15,25.16,21.85,95.00,80.00,1013.80,1008.70,100.00,2.40,100.00,0.00,100.00,0.00,100.00,0.00,2.97,0.38,5.81,0.64,9.30,1.18,7.61,0.89
2000,5,5,0,0,23.98,85.42,1012.15,5.40,67.88,14.42,56.12,46.38,149.88,2651.31,1.44,111.73,2.54,107.49,3.00,124.41,2.67,27.10,21.80,99.00,67.00,1014.50,1009.20,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,2.70,0.76,3.25,1.52,5.52,0.57,3.80,1.79
2000,5,6,0,0,23.45,84.92,1012.84,0.90,48.25,0.46,25.75,33.00,198.60,2597.02,3.03,131.21,5.20,124.22,10.40,112.05,6.91,25.48,21.99,93.00,76.00,1015.60,1009.40,100.00,0.00,3.00,0.00,100.00,0.00,100.00,0.00,5.50,0.80,6.58,2.87,16.42,4.46,10.07,2.68
2000,5,7,0,0,23.54,77.88,1012.47,0.00,19.39,5.75,0.00,18.21,533.76,5763.64,2.25,130.77,3.41,127.21,6.16,79.84,5.39,26.71,20.05,98.00,61.00,1015.50,1008.70,100.00,0.00,39.00,0.00,0.00,0.00,100.00,0.00,4.89,0.80,5.94,1.17,12.90,0.89,10.74,1.57
2000,5,8,0,0,24.47,73.12,1013.00,0.50,17.47,17.00,9.33,12.88,492.72,4637.79,1.97,95.68,3.59,89.99,3.69,67.42,3.51,27.91,20.62,89.00,59.00,1016.20,1009.60,83.00,0.00,74.00,0.00,83.00,0.00,83.00,0.00,3.19,0.75,6.85,2.45,4.64,2.15,5.59,1.79
2000,5,9,0,0,25.34,70.75,1013.50,0.30,16.96,5.17,5.21,16.50,622.39,5301.73,1.42,121.37,2.83,117.26,2.79,65.25,3.10,28.23,21.85,87.00,59.00,1016.70,1009.60,66.00,0.00,30.00,0.00,63.00,0.00,66.00,0.00,3.05,0.11,5.86,0.62,4.66,0.92,4.47,1.57
2000,5,10,0,0,24.10,81.21,1015.29,2.40,24.79,1.71,20.04,24.79,373.91,3157.72,1.82,167.89,3.83,197.78,4.97,177.30,4.38,25.97,22.10,94.00,73.00,1018.10,1012.60,92.00,0.00,27.00,0.00,92.00,0.00,92.00,0.00,3.57,0.11,6.24,0.46,9.73,0.81,6.93,0.67
2000,5,11,0,0,24.38,78.50,1013.86,0.00,54.00,40.29,15.38,43.88,266.62,3827.89,1.90,160.42,3.56,149.16,8.29,103.73,5.22,28.05,21.33,99.00,57.00,1017.10,1009.70,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,3.78,0.90,5.29,1.16,11.45,4.48,6.49,3.80
2000,5,12,0,0,25.38,69.00,1011.93,0.20,25.02,56.67,17.12,13.42,432.63,4486.49,1.93,140.06,3.89,125.74,3.95,75.21,4.38,29.09,21.83,85.00,53.00,1014.70,1008.30,74.00,0.00,100.00,0.00,74.00,0.00,74.00,0.00,3.65,0.72,7.75,0.80,6.03,1.12,8.95,0.89
2000,5,13,0,0,24.82,75.92,1012.05,0.20,26.22,23.25,2.67,21.92,462.80,4372.57,2.48,324.63,4.30,321.30,5.46,317.37,6.93,28.24,22.92,87.00,65.00,1014.20,1010.00,100.00,0.00,100.00,0.00,53.00,0.00,100.00,0.00,4.00,1.44,7.42,2.17,6.82,3.64,10.29,3.58
2000,5,14,0,0,24.35,81.00,1012.13,1.60,60.81,41.04,49.46,31.67,114.02,2912.97,2.13,215.16,4.43,205.57,5.87,243.92,6.45,28.08,20.94,98.00,64.00,1015.00,1009.00,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,3.76,1.15,6.54,1.19,7.83,4.04,8.95,3.80
2000,5,15,0,0,25.06,76.75,1010.68,0.80,27.19,46.17,16.29,15.83,405.73,3797.63,3.42,294.27,5.27,307.32,10.10,321.25,9.53,28.09,22.23,90.00,61.00,1013.60,1007.20,82.00,0.00,100.00,0.00,82.00,0.00,82.00,0.00,4.78,2.58,6.65,3.57,13.99,6.99,11.86,7.16
2000,5,16,0,0,25.56,73.62,1010.05,4.00,71.29,100.00,61.79,27.12,138.51,3106.10,3.64,242.60,5.58,239.22,11.62,221.58,9.95,28.80,22.97,85.00,58.00,1012.50,1006.90,100.00,30.00,100.00,100.00,100.00,0.00,95.00,0.00,6.08,2.41,6.96,3.83,15.30,7.14,13.65,6.49
2000,5,17,0,0,23.35,83.08,1013.82,12.10,97.58,52.58,56.42,96.29,10.21,1652.73,4.09,102.23,5.96,84.90,11.80,179.34,5.68,25.69,17.86,90.00,74.00,1019.40,1011.60,100.00,85.00,100.00,0.00,100.00,0.00,100.00,83.00,7.62,0.95,10.08,2.26,25.41,1.91,8.95,2.01
2000,5,18,0,0,19.89,60.67,1017.56,0.00,54.42,0.00,0.00,54.42,263.48,3855.48,5.66,137.32,8.04,136.90,23.65,117.18,8.17,23.80,17.26,77.00,49.00,1021.40,1013.50,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,7.82,2.07,9.92,5.91,36.23,9.31,10.96,6.26
2000,5,19,0,0,21.45,62.96,1016.25,0.00,55.63,35.33,0.00,50.29,231.59,4776.63,3.34,127.59,5.53,122.01,12.84,106.75,8.71,24.77,17.53,73.00,53.00,1019.10,1013.20,100.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,5.35,1.41,6.36,4.67,18.21,5.73,13.20,4.25
2000,5,20,0,0,21.72,61.29,1016.04,0.00,54.93,7.38,0.00,54.17,266.10,4117.14,3.37,128.46,4.81,126.22,9.84,105.40,7.79,24.42,19.59,67.00,52.00,1018.60,1013.10,100.00,0.00,33.00,0.00,0.00,0.00,100.00,0.00,5.37,2.08,7.08,2.40,17.24,3.61,13.42,2.46
2000,5,21,0,0,22.66,65.75,1015.86,0.00,2.21,7.38,0.00,0.00,678.27,5648.83,2.65,125.87,5.06,119.98,6.78,93.78,7.70,26.57,18.27,78.00,54.00,1019.00,1011.80,8.10,0.00,27.00,0.00,0.00,0.00,0.00,0.00,5.09,1.53,7.58,1.96,12.07,3.15,12.08,3.13
2000,5,22,0,0,23.89,69.04,1015.48,0.00,2.92,0.00,0.00,2.92,649.09,5304.40,2.09,137.17,4.66,123.50,4.01,84.84,5.86,27.57,19.76,81.00,56.00,1018.60,1012.30,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,3.29,1.58,6.97,1.66,5.95,1.96,8.50,2.24
2000,5,23,0,0,24.83,68.04,1015.80,0.00,2.65,1.88,0.00,2.08,661.42,5491.30,2.28,126.22,4.47,110.49,5.52,81.03,5.72,28.73,20.36,85.00,52.00,1019.20,1012.10,10.00,0.00,19.00,0.00,0.00,0.00,10.00,0.00,4.29,1.25,7.08,1.94,7.71,2.95,9.40,2.46
2000,5,24,0,0,25.67,66.38,1014.37,0.00,3.25,1.21,0.00,2.92,648.15,5376.49,1.19,142.16,2.07,89.58,2.74,40.98,2.50,29.38,21.58,85.00,50.00,1017.60,1010.70,10.00,0.00,9.00,0.00,0.00,0.00,10.00,0.00,2.25,0.11,5.06,0.07,4.71,0.80,4.03,0.45
2000,5,25,0,0,25.90,64.38,1012.18,0.00,3.75,0.00,0.00,3.75,635.31,5373.82,2.78,240.02,6.02,253.97,7.98,321.88,7.49,29.84,21.56,83.00,47.00,1014.80,1008.80,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,4.82,1.44,8.72,3.32,10.67,4.93,10.51,4.47
2000,5,26,0,0,25.73,63.62,1012.13,0.00,2.92,0.71,0.00,2.92,647.76,5358.69,3.48,233.63,6.18,216.27,9.99,216.82,9.83,29.34,22.39,76.00,48.00,1014.80,1009.60,10.00,0.00,11.00,0.00,0.00,0.00,10.00,0.00,5.53,2.32,8.75,3.81,16.52,4.34,17.22,4.47
2000,5,27,0,0,25.05,68.88,1012.61,0.00,5.88,0.00,0.00,5.88,641.07,5292.83,2.41,217.22,5.07,212.02,5.43,212.75,7.42,28.53,21.30,86.00,53.00,1015.50,1009.30,21.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,3.81,1.76,7.55,1.34,6.72,2.55,12.53,2.24
2000,5,28,0,0,24.61,70.17,1012.44,0.90,15.96,1.25,12.62,15.58,472.33,4094.00,1.38,151.35,3.08,132.28,2.83,186.89,3.19,28.10,21.56,85.00,54.00,1015.90,1008.60,85.00,0.00,19.00,0.00,85.00,0.00,85.00,0.00,2.48,0.21,6.86,0.51,5.91,0.26,7.83,1.34
2000,5,29,0,0,24.85,67.92,1010.19,0.00,3.68,2.54,0.00,2.92,646.87,5265.24,2.14,230.67,3.95,212.21,5.59,312.07,5.14,28.58,20.55,88.00,51.00,1013.20,1006.70,10.00,0.00,25.00,0.00,0.00,0.00,10.00,0.00,3.77,0.62,6.59,1.83,8.09,2.38,7.16,2.24
